IDX   LABEL PC UI CLKT  CS0   CS1   CA WCKT  RDQST DMI0  DMI1  DATAe DATAo 
00026D          -   353  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026D          -   353 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026E          -   354 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00026F          -   355 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000270          -   356 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  0 0 1 0 1111100_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  1 0 1 0 1111100_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  2 1 0 0 1100111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  3 1 0 0 1100111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  4 0 1 0 1100001_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  5 0 1 0 1100001_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000271          -   357 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  0 0 1 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  1 0 1 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  2 1 0 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  3 1 0 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  4 0 1 0 1101110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  5 0 1 0 1101110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  6 1 0 0 1111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  7 1 0 0 1111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000272          -   358 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  0 0 1 0 1111100_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  1 0 1 0 1111100_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  2 1 0 0 1101111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  3 1 0 0 1101111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  4 0 1 0 1100001_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  5 0 1 0 1100001_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  8 0 0 0 0000111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000273          -   359 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  0 0 1 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  1 0 1 0 1110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  2 1 0 0 1111000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  3 1 0 0 1111000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  4 0 1 0 1101110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  5 0 1 0 1101110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  6 1 0 0 1111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  7 1 0 0 1111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000274          -   360 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000275          -   361 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000276          -   362 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  0 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  1 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  2 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  3 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  8 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363  9 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 10 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 11 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000277          -   363 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  2 1 0 0 0000110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  3 1 0 0 0000110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 10 1 0 0 0010000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 11 1 0 0 0010000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000278          -   364 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  2 1 0 0 0001110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  3 1 0 0 0001110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 10 1 0 0 0011000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 11 1 0 0 0011000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
000279          -   365 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  2 1 0 0 1000110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  3 1 0 0 1000110_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366 10 1 0 0 1010000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366 11 1 0 0 1010000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x0000 0x0000
00027A          -   366 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027A          -   366 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  2 1 0 0 1001110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  3 1 0 0 1001110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027B          -   367  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367 10 1 0 0 1011000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367 11 1 0 0 1011000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027B          -   367 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027B          -   367 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  2 1 0 0 0100110_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  3 1 0 0 0100110_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027C          -   368  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368 10 1 0 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368 11 1 0 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x9998
00027C          -   368 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027C          -   368 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  2 1 0 0 0101110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369  3 1 0 0 0101110_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369 10 1 0 0 0111000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369 11 1 0 0 0111000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027D          -   369 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027D          -   369 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370  2 1 0 0 1100110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  3 1 0 0 1100110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370 10 1 0 0 1110000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370 11 1 0 0 1110000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370 13 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x9998
00027E          -   370 14 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027E          -   370 15 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  0 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  1 0 1 0 0111111_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  2 1 0 0 1101110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  3 1 0 0 1101110_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  4 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  5 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x9998 0x6667
00027F          -   371  6 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371  7 1 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371  8 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371  9 0 1 0 0110000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371 10 1 0 0 1111000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371 11 1 0 0 1111000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
00027F          -   371 12 0 0 0 0000000_ 10_ 00_ 00_ 00_ 0x6667 0x6667
