IDX	LABEL	PC	UI	CLKTA CS0 CS1 CA WCKT	RDQST	DMI0	DMI1	DATA_e	DATA_o 
0002FF  INSTMRSN1   1132  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
0002FF  INSTMRSN1   1132 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000300          -   1133 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000301          -   1134 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000302          -   1135 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000303          -   1136 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000304          -   1137 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000305          -   1138 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000306     TLATCH   1263 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000307          -   1264 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000308          -   1265 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000309          -   1266 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030A          -   1267 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030B          -   1139 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030C          -   1047 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030D PHASESELN1   1199 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030E          -   1200 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
00030F          -   1201 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
000310          -   1202 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000 
