DO	HB	HTEMP	tPD_F	tPD	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	run	wf	x	y	lot	test
2	6	126	61.08	55.96	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	68	EUO2949JO2	1
1	6	124	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	89	EUO2949JO2	1
2	6	123	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	88	EUO2949JO2	1
1	6	124	64.58	63.71	4124	4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	107	EUO2949JO2	1
2	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	105	EUO2949JO2	1
1	6	124	65.83	63.71	110	111	112	4001	4001	4002	4002	4003	4003	4004	4004	4005	4005	4006	4006	4007	4007	4009	4009	4010	EUO294	1	24	94	EUO2949JO2	1
2	6	123	64.58	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	24	92	EUO2949JO2	1
1	6	127	68.46	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	99	EUO2949JO2	1
2	6	128	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	97	EUO2949JO2	1
1	6	126	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	104	EUO2949JO2	1
2	6	125	65.08	65.46	4084	4085	4085	4087	4087	4094	4094	4095	4095	4096	4096	4097	4097	4098	4098	4099	4099	4100	4100	4101	EUO294	19	37	106	EUO2949JO2	1
1	2	125	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	33	EUO2949JO2	1
2	2	126	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	32	EUO2949JO2	1
1	6	123	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	83	EUO2949JO2	1
2	6	125	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	81	EUO2949JO2	1
1	6	125	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	74	EUO2949JO2	1
2	6	124	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	76	EUO2949JO2	1
1	6	126	61.96	58.96	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	113	EUO2949JO2	1
2	6	125	59.83	58.96	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	115	EUO2949JO2	1
1	6	124	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	67	EUO2949JO2	1
2	6	125	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	69	EUO2949JO2	1
1	6	125	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	63	EUO2949JO2	1
2	6	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	65	EUO2949JO2	1
1	6	125	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	111	EUO2949JO2	1
2	6	125	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	114	EUO2949JO2	1
1	6	124	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	93	EUO2949JO2	1
2	6	123	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	92	EUO2949JO2	1
1	6	123	61.08	61.46	58	59	60	70	61	71	851	852	853	854	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	66	EUO2949JO2	1
2	6	125	59.83	56.83	4228	4400	4400	4401	4401	3001	3001	3002	3002	3003	3003	3004	3004	3005	3005	3006	3006	3007	3007	3009	EUO294	18	12	63	EUO2949JO2	1
1	2	122	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	46	EUO2949JO2	1
2	2	124	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	48	EUO2949JO2	1
1	6	123	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	75	EUO2949JO2	1
2	6	124	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	73	EUO2949JO2	1
1	6	123	66.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	36	EUO2949JO2	1
2	6	122	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	38	EUO2949JO2	1
1	6	124	65.96	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	51	EUO2949JO2	1
2	6	124	68.96	67.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	49	EUO2949JO2	1
1	6	125	65.46	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	55	EUO2949JO2	1
2	6	124	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	57	EUO2949JO2	1
1	2	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	36	EUO2949JO2	1
2	2	124	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	34	EUO2949JO2	1
1	6	121	65.96	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	84	EUO2949JO2	1
2	6	122	67.21	62.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	86	EUO2949JO2	1
1	2	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	67	EUO2949JO2	1
2	2	121	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	65	EUO2949JO2	1
1	6	120	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	63	EUO2949JO2	1
2	6	120	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	60	EUO2949JO2	1
1	6	122	58.08	56.33	30	26	51	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	8	68	EUO2949JO2	1
2	6	123	57.21	56.33	30	26	51	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	9	62	EUO2949JO2	1
1	6	126	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	53	EUO2949JO2	1
2	6	125	60.33	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	51	EUO2949JO2	1
1	2	124	59.83	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	41	EUO2949JO2	1
2	2	123	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	43	43	EUO2949JO2	1
1	2	123	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	59	78	EUO2949JO2	1
2	2	120	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	59	80	EUO2949JO2	1
1	2	122	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	47	42	EUO2949JO2	1
2	2	121	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	47	44	EUO2949JO2	1
1	2	121	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	73	EUO2949JO2	1
2	2	119	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	71	EUO2949JO2	1
1	6	122	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	46	104	EUO2949JO2	1
2	6	120	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	46	102	EUO2949JO2	1
1	6	122	57.21	55.46	25	26	51	52	53	55	56	57	58	59	60	70	66	0	0	0	0	0	0	0	EUO294	18	10	60	EUO2949JO2	1
2	6	122	56.83	58.46	25	26	51	52	53	55	56	57	58	59	60	70	66	0	0	0	0	0	0	0	EUO294	18	10	58	EUO2949JO2	1
1	6	125	61.96	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	70	EUO2949JO2	1
2	6	126	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	67	EUO2949JO2	1
1	2	124	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	101	EUO2949JO2	1
2	2	124	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	103	EUO2949JO2	1
1	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	93	EUO2949JO2	1
2	6	123	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	91	EUO2949JO2	1
1	2	123	66.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	95	EUO2949JO2	1
2	2	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	93	EUO2949JO2	1
1	2	120	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	112	EUO2949JO2	1
2	2	123	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	114	EUO2949JO2	1
1	2	122	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	97	EUO2949JO2	1
2	2	120	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	95	EUO2949JO2	1
1	6	123	57.21	56.33	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	11	59	EUO2949JO2	1
2	6	120	58.96	55.08	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	11	61	EUO2949JO2	1
1	6	124	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	37	EUO2949JO2	1
2	6	126	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	39	EUO2949JO2	1
1	6	124	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	90	EUO2949JO2	1
2	6	124	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	92	EUO2949JO2	1
1	6	122	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	45	EUO2949JO2	1
2	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	47	EUO2949JO2	1
1	6	125	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	82	EUO2949JO2	1
2	6	122	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	84	EUO2949JO2	1
1	2	124	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	110	EUO2949JO2	1
2	2	123	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	108	EUO2949JO2	1
1	6	126	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	48	EUO2949JO2	1
2	6	125	66.83	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	46	EUO2949JO2	1
1	6	127	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	71	EUO2949JO2	1
2	6	127	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	73	EUO2949JO2	1
1	6	125	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	103	EUO2949JO2	1
2	6	124	66.33	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	100	EUO2949JO2	1
1	6	126	57.21	55.46	20	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	EUO294	18	13	54	EUO2949JO2	1
2	6	125	58.96	58.08	20	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	EUO294	18	13	57	EUO2949JO2	1
1	6	130	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	46	EUO2949JO2	1
2	6	131	62.83	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	44	EUO2949JO2	1
1	6	124	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	88	EUO2949JO2	1
2	6	126	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	86	EUO2949JO2	1
1	6	125	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	46	90	EUO2949JO2	1
2	6	124	67.21	64.21	4001	4001	4002	4002	4003	4003	4004	4004	4007	4007	4009	4009	4010	4010	4011	4011	4012	4012	4018	4018	EUO294	19	46	88	EUO2949JO2	1
1	6	123	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	96	EUO2949JO2	1
2	6	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	94	EUO2949JO2	1
1	6	126	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	92	EUO2949JO2	1
2	6	125	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	52	90	EUO2949JO2	1
1	6	124	58.96	59.33	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	67	EUO2949JO2	1
2	6	124	61.08	58.08	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	69	EUO2949JO2	1
1	6	127	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	39	EUO2949JO2	1
2	6	125	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	37	EUO2949JO2	1
1	6	122	64.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	74	EUO2949JO2	1
2	6	124	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	76	EUO2949JO2	1
1	6	123	58.08	55.08	14	15	20	30	26	54	55	58	59	60	70	61	71	66	0	0	0	0	0	0	EUO294	18	14	96	EUO2949JO2	1
2	6	122	58.96	58.08	14	15	20	30	26	54	55	58	59	60	70	61	71	66	0	0	0	0	0	0	EUO294	18	14	94	EUO2949JO2	1
1	2	121	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	111	EUO2949JO2	1
2	2	121	62.96	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	109	EUO2949JO2	1
1	6	123	67.21	65.46	100	3001	3001	3002	3002	3003	3003	3004	3004	3005	3005	3006	3006	3007	3007	3009	3009	3010	3010	3012	EUO294	19	51	71	EUO2949JO2	1
2	6	122	66.83	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	73	EUO2949JO2	1
1	6	123	61.96	60.21	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	82	EUO2949JO2	1
2	6	123	59.83	58.96	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	80	EUO2949JO2	1
1	6	125	59.33	56.33	14	15	19	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	EUO294	18	9	74	EUO2949JO2	1
2	6	124	55.08	55.46	14	15	19	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	EUO294	18	9	76	EUO2949JO2	1
1	6	122	65.96	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	46	EUO2949JO2	1
2	6	122	66.83	63.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	48	EUO2949JO2	1
1	6	121	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	81	EUO2949JO2	1
2	6	122	66.83	65.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	83	EUO2949JO2	1
1	2	120	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	100	EUO2949JO2	1
2	2	121	62.46	60.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	102	EUO2949JO2	1
1	6	123	66.33	65.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	106	EUO2949JO2	1
2	6	121	64.21	61.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	48	104	EUO2949JO2	1
1	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	52	EUO2949JO2	1
2	6	122	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	54	EUO2949JO2	1
1	6	121	58.96	57.21	20	30	26	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	12	58	EUO2949JO2	1
2	6	123	58.08	56.33	20	30	26	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	12	56	EUO2949JO2	1
1	6	127	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	43	97	EUO2949JO2	1
2	6	125	64.21	63.33	4026	4026	4027	4028	4028	4029	4029	4030	4030	4031	4031	4032	4032	4033	4033	4034	4034	4035	4043	4044	EUO294	16	43	99	EUO2949JO2	1
1	6	125	67.21	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	71	EUO2949JO2	1
2	6	124	68.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	53	73	EUO2949JO2	1
1	6	120	56.33	54.58	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	65	66	0	EUO294	18	8	77	EUO2949JO2	1
2	6	121	55.96	56.33	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	65	66	0	EUO294	18	8	75	EUO2949JO2	1
1	2	120	61.08	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	82	EUO2949JO2	1
2	2	121	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	85	EUO2949JO2	1
1	6	120	65.83	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	94	EUO2949JO2	1
2	6	118	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	92	EUO2949JO2	1
1	6	120	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	45	55	EUO2949JO2	1
2	6	123	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	45	57	EUO2949JO2	1
1	6	124	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	111	EUO2949JO2	1
2	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	109	EUO2949JO2	1
1	6	121	60.71	59.83	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	9	89	EUO2949JO2	1
2	6	121	57.21	56.33	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	10	92	EUO2949JO2	1
1	2	120	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	74	EUO2949JO2	1
2	2	120	60.33	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	76	EUO2949JO2	1
1	2	120	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	77	EUO2949JO2	1
2	2	121	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	75	EUO2949JO2	1
1	6	121	66.33	64.58	4001	4001	4003	4003	4004	4011	4011	4022	4022	4023	4023	4024	4024	4025	4025	4026	4026	4027	4027	4030	EUO294	19	51	60	EUO2949JO2	1
2	6	121	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	62	EUO2949JO2	1
1	2	122	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	105	EUO2949JO2	1
2	2	121	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	103	EUO2949JO2	1
1	6	124	60.21	57.21	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	58	EUO2949JO2	1
2	6	120	59.83	58.96	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	13	60	EUO2949JO2	1
1	6	122	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	76	EUO2949JO2	1
2	6	122	65.96	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	74	EUO2949JO2	1
1	2	121	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	98	EUO2949JO2	1
2	2	121	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	51	100	EUO2949JO2	1
1	6	125	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	25	59	EUO2949JO2	1
2	6	123	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	25	61	EUO2949JO2	1
1	6	125	58.08	58.46	20	30	25	26	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	11	62	EUO2949JO2	1
2	6	128	58.96	57.21	20	30	25	26	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	11	64	EUO2949JO2	1
1	6	123	63.33	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	93	EUO2949JO2	1
2	6	121	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	91	EUO2949JO2	1
1	6	123	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	102	EUO2949JO2	1
2	6	122	66.83	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	100	EUO2949JO2	1
1	6	122	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	23	50	EUO2949JO2	1
2	6	122	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	23	52	EUO2949JO2	1
1	6	127	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	81	EUO2949JO2	1
2	6	128	66.33	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	84	EUO2949JO2	1
1	6	126	61.08	61.46	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	110	EUO2949JO2	1
2	6	127	61.58	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	108	EUO2949JO2	1
1	6	125	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	80	EUO2949JO2	1
2	6	127	63.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	83	EUO2949JO2	1
1	6	125	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	60	EUO2949JO2	1
2	6	126	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	62	EUO2949JO2	1
