DO	HB	NB	V43	run	wf	x	y	test
4	6	0	4122	PCI033	7	49	52	0
1	6	0	4122	PCI033	4	50	46	0
3	6	1406	3190	PCI033	7	23	41	0
2	6	0	4122	PCI033	4	50	48	0
4	6	0	4122	PCI033	7	27	39	0
1	2	0	4122	PCI033	4	34	45	0
3	2	0	3190	PCI033	7	31	50	0
2	2	0	3190	PCI033	4	35	45	0
4	2	0	3190	PCI033	7	30	50	0
1	6	0	3190	PCI033	4	28	37	0
3	6	0	4122	PCI033	7	35	62	0
2	6	0	4122	PCI033	4	31	36	0
4	6	2398	3190	PCI033	7	33	61	0
1	2	0	3190	PCI033	4	42	40	0
3	2	0	3190	PCI033	7	23	46	0
2	2	0	4122	PCI033	4	45	41	0
4	2	0	3190	PCI033	7	23	44	0
1	7	801	0	PCI033	4	22	49	0
3	7	0	0	PCI033	7	26	54	0
2	7	0	0	PCI033	4	23	45	0
4	7	0	0	PCI033	7	24	54	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	PCI033	7	25	53	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI033	7	24	50	0
1	2	0	4122	PCI033	4	44	52	0
3	2	0	4122	PCI033	7	43	55	0
2	2	0	4122	PCI033	4	40	53	0
4	2	0	4122	PCI033	7	41	55	0
1	2	0	3190	PCI033	4	52	52	0
3	2	0	3190	PCI033	7	19	43	0
2	2	0	3190	PCI033	4	51	54	0
4	2	0	3190	PCI033	7	21	40	0
1	2	0	4122	PCI033	4	51	44	0
3	2	0	3190	PCI033	7	19	52	0
2	2	0	4122	PCI033	4	52	47	0
4	2	0	4122	PCI033	7	18	48	0
1	6	0	3190	PCI033	4	48	39	0
3	6	0	3190	PCI033	7	19	51	0
2	6	0	4122	PCI033	4	49	40	0
4	6	770	3190	PCI033	7	18	49	0
1	6	0	3190	PCI033	4	24	60	0
3	6	0	4122	PCI033	7	52	46	0
2	6	1782	3190	PCI033	4	20	57	0
4	6	0	3190	PCI033	7	52	49	0
1	2	0	4122	PCI033	4	50	55	0
3	2	0	3190	PCI033	7	33	36	0
2	2	0	3190	PCI033	4	49	57	0
4	2	0	4122	PCI033	7	34	36	0
1	2	0	4122	PCI033	4	21	55	0
3	2	0	4122	PCI033	7	50	52	0
2	2	0	3190	PCI033	4	20	51	0
4	2	0	4122	PCI033	7	48	55	0
1	2	0	3190	PCI033	4	44	51	0
3	2	0	4122	PCI033	7	42	53	0
2	2	0	4122	PCI033	4	41	51	0
4	2	0	3190	PCI033	7	39	54	0
1	2	0	3190	PCI033	4	26	34	0
3	2	0	4122	PCI033	9	44	48	0
2	2	0	4122	PCI033	4	30	32	0
4	2	0	3190	PCI033	9	46	48	0
1	2	0	3190	PCI033	4	23	39	0
3	2	0	3190	PCI033	7	40	60	0
2	2	0	4122	PCI033	4	26	38	0
4	2	0	3190	PCI033	7	38	61	0
1	6	0	3190	PCI033	4	50	56	0
3	6	1770	3190	PCI033	7	24	38	0
2	6	0	3190	PCI033	4	48	57	0
4	6	0	3190	PCI033	7	26	38	0
1	2	0	3190	PCI033	4	17	48	0
3	2	0	3190	PCI033	7	51	44	0
2	2	0	3190	PCI033	4	18	45	0
4	2	0	3190	PCI033	7	52	47	0
1	2	0	3190	PCI033	4	27	37	0
3	2	0	3190	PCI033	7	28	59	0
2	2	0	4122	PCI033	4	29	36	0
4	2	0	4122	PCI033	7	26	58	0
1	2	0	4122	PCI033	4	52	45	0
3	2	0	4122	PCI033	7	22	39	0
2	2	0	3190	PCI033	4	52	46	0
4	2	0	3190	PCI033	7	25	38	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	W0A000	0	0	0	0
1	2	0	4122	PCI033	4	24	45	0
3	2	0	3190	PCI033	7	24	48	0
2	2	0	4122	PCI033	4	24	43	0
4	2	0	3190	PCI033	7	43	43	0
1	2	0	4122	PCI033	4	25	51	0
3	2	0	4122	PCI033	7	44	48	0
2	2	0	3190	PCI033	4	24	49	0
4	2	0	3190	PCI033	7	44	51	0
1	2	0	4122	PCI033	4	39	43	0
3	2	0	4122	PCI033	7	31	52	0
2	2	0	3190	PCI033	4	43	44	0
4	2	0	4122	PCI033	7	29	51	0
1	2	0	4122	PCI033	4	52	48	0
3	2	0	3190	PCI033	7	18	47	0
2	2	0	4122	PCI033	4	52	49	0
4	2	0	3190	PCI033	7	19	46	0
1	6	0	4122	PCI033	4	18	49	0
3	6	0	3190	PCI033	7	43	60	0
2	6	870	3190	PCI033	4	18	47	0
4	6	0	3190	PCI033	7	41	60	0
1	6	0	4122	PCI033	4	42	57	0
3	6	0	3190	PCI033	7	44	38	0
2	6	1782	3190	PCI033	4	39	59	0
4	6	0	4122	PCI033	7	47	39	0
1	2	0	3190	PCI033	4	39	61	0
3	2	0	4122	PCI033	7	30	34	0
2	2	0	4122	PCI033	4	37	63	0
4	2	0	3190	PCI033	7	32	34	0
1	2	0	4122	PCI033	4	19	49	0
3	2	0	4122	PCI033	7	46	57	0
2	2	0	3190	PCI033	4	19	47	0
4	2	0	4122	PCI033	7	44	58	0
1	2	0	3190	PCI033	4	36	33	0
3	2	0	3190	PCI033	7	16	51	0
2	2	0	3190	PCI033	4	41	34	0
4	2	0	3190	PCI033	7	25	35	0
1	2	0	4122	PCI033	4	28	36	0
3	2	0	3190	PCI033	7	32	61	0
2	2	0	3190	PCI033	4	32	35	0
4	2	0	3190	PCI033	7	30	61	0
1	6	0	3190	PCI033	4	31	33	0
3	6	870	3190	PCI033	9	45	43	0
2	6	0	3190	PCI033	4	33	33	0
4	6	0	3190	PCI033	9	38	41	0
1	2	0	4122	PCI033	4	46	50	0
3	2	0	4122	PCI033	7	27	53	0
2	2	0	4122	PCI033	4	45	51	0
4	2	0	4122	PCI033	7	26	46	0
1	7	701	4122	PCI033	4	42	61	0
3	7	0	3190	PCI033	9	38	48	0
2	7	0	3190	PCI033	4	39	63	0
4	7	0	4122	PCI033	9	42	48	0
1	6	0	3190	PCI033	4	49	41	0
3	6	0	3190	PCI033	7	20	44	0
2	6	3003	4122	PCI033	4	50	43	0
4	6	0	3190	PCI033	7	21	42	0
1	2	0	4122	PCI033	4	42	58	0
3	2	0	3190	PCI033	7	26	37	0
2	2	0	4122	PCI033	4	40	59	0
4	2	0	3190	PCI033	7	28	36	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	PCI033	7	28	35	0
2	8	863	0	PCI033	4	29	62	0
4	8	863	0	PCI033	7	31	34	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	W0A000	0	0	0	0
1	2	0	3190	PCI033	4	30	44	0
3	2	0	3190	PCI033	7	29	50	0
2	2	0	3190	PCI033	4	35	44	0
4	2	0	3190	PCI033	7	28	50	0
1	8	835	0	PCI033	5	31	46	0
3	8	835	0	PCI033	9	39	53	0
2	8	835	0	PCI033	5	35	46	0
4	8	835	0	PCI033	9	37	53	0
1	2	0	4122	PCI033	4	44	50	0
3	2	0	3190	PCI033	7	30	44	0
2	2	0	4122	PCI033	4	43	50	0
4	2	0	4122	PCI033	7	33	44	0
1	6	0	3190	PCI033	4	33	61	0
3	6	0	4122	PCI033	7	43	37	0
2	6	1870	3190	PCI033	4	29	60	0
4	6	1870	4122	PCI033	7	46	39	0
1	2	0	4122	PCI033	4	49	56	0
3	2	0	4122	PCI033	7	39	37	0
2	2	0	4122	PCI033	4	46	56	0
4	2	0	3190	PCI033	7	44	39	0
1	2	0	3190	PCI033	4	24	41	0
3	2	0	3190	PCI033	7	38	58	0
2	2	0	4122	PCI033	4	26	41	0
4	2	0	3190	PCI033	7	36	59	0
1	2	0	4122	PCI033	4	43	51	0
3	2	0	3190	PCI033	7	27	44	0
2	2	0	3190	PCI033	4	39	53	0
4	2	0	4122	PCI033	7	38	43	0
1	2	0	4122	PCI033	5	28	50	0
3	2	0	3190	PCI033	9	46	54	0
2	2	0	3190	PCI033	5	28	49	0
4	2	0	3190	PCI033	9	42	53	0
1	2	0	4122	PCI033	4	46	46	0
3	2	0	3190	PCI033	7	32	54	0
2	2	0	4122	PCI033	4	46	48	0
4	2	0	3190	PCI033	7	29	53	0
1	2	0	3190	PCI033	4	38	35	0
3	2	0	4122	PCI033	7	23	58	0
2	2	0	3190	PCI033	4	40	36	0
4	2	0	4122	PCI033	7	22	58	0
1	6	0	4122	PCI033	4	26	59	0
3	6	0	4122	PCI033	7	51	49	0
2	6	0	3190	PCI033	4	20	56	0
4	6	4565	4122	PCI033	7	50	54	0
1	8	863	0	LNAK200	0	0	0	0
3	8	863	0	TNAK233	7	44	47	0
2	8	863	0	TNAK233	4	46	51	0
4	8	863	0	TNAK233	7	44	52	0
1	2	0	3190	PCI033	4	32	51	0
3	2	0	4122	PCI033	7	35	51	0
2	2	0	3190	PCI033	4	30	51	0
4	2	0	4122	PCI033	7	34	51	0
1	8	835	0	HCI2NA2	4	36	63	0
3	8	835	0	PCI2NA3	7	31	35	0
2	8	835	0	PCI2NA3	4	32	62	0
4	8	835	0	PCI2NA3	7	33	35	0
1	8	0	0	W0A000	0	0	0	0
3	8	0	0	W0A000	0	0	0	0
2	8	0	0	W0A000	0	0	0	0
4	8	0	0	W0A000	0	0	0	0
1	8	0	0	PCI033	4	40	49	0
3	8	0	0	PCI033	7	41	48	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI033	7	41	50	0
1	2	0	4122	PCI033	4	47	46	0
3	2	0	3190	PCI033	7	42	55	0
2	2	0	4122	PCI033	4	47	48	0
4	2	0	3190	PCI033	7	40	55	0
1	2	0	3190	PCI033	4	27	47	0
3	2	0	4122	PCI033	7	34	52	0
2	2	0	3190	PCI033	4	29	45	0
4	2	0	3190	PCI033	7	32	50	0
1	6	0	4122	PCI033	4	42	50	0
3	6	0	4122	PCI033	7	34	44	0
2	6	770	770	PCI033	4	41	50	0
4	6	0	3190	PCI033	7	35	44	0
1	2	0	3190	PCI033	5	42	45	0
3	2	0	4122	PCI033	9	47	45	0
2	2	0	3190	PCI033	5	43	47	0
4	2	0	3190	PCI033	9	47	46	0
1	6	189	0	PCI033	4	44	58	0
3	6	0	0	PCI033	7	36	35	0
2	6	0	0	PCI033	4	41	58	0
4	6	0	0	PCI033	7	39	35	0
1	6	0	3190	PCI033	4	53	47	0
3	6	770	3190	PCI033	7	18	46	0
2	6	0	4122	PCI033	4	53	49	0
4	6	0	3190	PCI033	7	18	44	0
1	2	0	4122	PCI033	4	38	39	0
3	2	0	3190	PCI033	7	23	52	0
2	2	0	3190	PCI033	4	40	40	0
4	2	0	3190	PCI033	7	22	49	0
1	2	0	3190	PCI033	4	47	57	0
3	2	0	4122	PCI033	7	37	36	0
2	2	0	3190	PCI033	4	45	57	0
4	2	0	3190	PCI033	7	42	37	0
1	6	0	4122	PCI033	5	38	49	0
3	6	0	3190	PCI033	9	46	50	0
2	6	0	4122	PCI033	4	42	63	0
4	6	1781	3190	PCI033	9	42	49	0
1	2	0	3190	PCI033	4	33	35	0
3	2	0	4122	PCI033	7	28	60	0
2	2	0	3190	PCI033	4	36	35	0
4	2	0	4122	PCI033	7	26	59	0
1	2	0	3190	PCI033	4	19	53	0
3	2	0	4122	PCI033	7	47	58	0
2	2	0	4122	PCI033	4	19	51	0
4	2	0	3190	PCI033	7	45	59	0
1	6	0	4122	PCI033	4	22	58	0
3	6	2682	3190	PCI033	7	49	41	0
2	6	0	3190	PCI033	4	20	55	0
4	6	0	4122	PCI033	7	50	43	0
1	6	0	4122	PCI033	4	51	55	0
3	6	0	3190	PCI033	7	24	37	0
2	6	2669	4122	PCI033	4	50	58	0
4	6	0	3190	PCI033	7	27	36	0
1	2	0	3190	PCI033	5	35	47	0
3	2	0	4122	PCI033	9	43	52	0
2	2	0	3190	PCI033	5	41	48	0
4	2	0	3190	PCI033	9	46	52	0
1	2	0	3190	PCI033	4	26	55	0
3	2	0	3190	PCI033	7	45	42	0
2	2	0	3190	PCI033	4	24	55	0
4	2	0	4122	PCI033	7	46	44	0
1	2	0	4122	PCI033	4	44	45	0
3	2	0	3190	PCI033	7	28	51	0
2	2	0	4122	PCI033	4	44	46	0
4	2	0	3190	PCI033	7	27	49	0
1	6	0	3190	PCI033	4	35	43	0
3	6	0	3190	PCI033	7	37	54	0
2	6	0	3190	PCI033	4	38	43	0
4	6	2669	3190	PCI033	7	33	53	0
1	2	0	3190	PCI033	4	26	54	0
3	2	0	4122	PCI033	7	24	47	0
2	2	0	3190	PCI033	4	24	54	0
4	2	0	3190	PCI033	7	45	45	0
1	2	0	3190	PCI033	4	42	43	0
3	2	0	3190	PCI033	7	38	54	0
2	2	0	3190	PCI033	4	44	44	0
4	2	0	3190	PCI033	7	36	55	0
1	6	3004	3190	PCI033	4	39	37	0
3	6	0	3190	PCI033	7	22	56	0
2	6	0	4122	PCI033	4	41	38	0
4	6	0	3190	PCI033	7	21	54	0
1	2	0	3190	PCI033	5	41	50	0
3	2	0	3190	PCI033	9	27	51	0
2	2	0	3190	PCI033	5	39	51	0
4	2	0	3190	PCI033	9	24	51	0
1	6	3166	4122	PCI033	4	28	35	0
3	6	0	4122	PCI033	7	53	52	0
2	6	0	3190	PCI033	4	30	34	0
4	6	0	4122	PCI033	7	51	55	0
1	2	0	4122	PCI033	4	37	55	0
3	2	0	3190	PCI033	7	43	44	0
2	2	0	3190	PCI033	4	25	53	0
4	2	0	3190	PCI033	7	44	46	0
1	6	0	3190	PCI033	4	30	40	0
3	6	0	4122	PCI033	7	33	57	0
2	6	2398	3190	PCI033	4	32	40	0
4	6	0	3190	PCI033	7	27	55	0
1	2	0	4122	PCI033	4	45	52	0
3	2	0	3190	PCI033	7	28	54	0
2	2	0	3190	PCI033	4	42	52	0
4	2	0	3190	PCI033	7	26	53	0
1	6	3166	3190	PCI033	4	19	44	0
3	6	0	4122	PCI033	7	39	61	0
2	6	0	3190	PCI033	4	20	42	0
4	6	0	3190	PCI033	7	36	62	0
1	6	0	3190	PCI033	5	40	50	0
3	6	0	3190	PCI033	9	47	51	0
2	6	0	3190	PCI033	5	38	51	0
4	6	1406	3190	PCI033	9	39	51	0
1	6	1322	3190	PCI033	5	36	54	0
3	6	870	4122	PCI033	9	38	54	0
2	6	0	3190	PCI033	5	33	51	0
4	6	0	3190	PCI033	9	43	54	0
1	6	0	4122	PCI033	5	38	52	0
3	6	2669	3190	PCI033	9	42	52	0
2	6	0	3190	PCI033	5	35	53	0
4	6	1406	3190	PCI033	9	45	52	0
1	6	0	3190	PCI033	5	30	49	0
3	6	0	3190	PCI033	9	31	51	0
2	6	1364	3190	PCI033	5	31	48	0
4	6	0	3190	PCI033	9	28	51	0
1	6	0	3190	PCI033	4	23	53	0
3	6	0	3190	PCI033	7	47	46	0
2	6	1322	3190	PCI033	4	22	50	0
4	6	0	3190	PCI033	7	47	50	0
1	2	0	4122	PCI033	4	43	53	0
3	2	0	3190	PCI033	7	47	51	0
2	2	0	3190	PCI033	4	37	57	0
4	2	0	4122	PCI033	7	46	53	0
1	6	0	3190	PCI033	4	47	43	0
3	6	0	3190	PCI033	7	25	42	0
2	6	1782	4122	PCI033	4	48	45	0
4	6	0	3190	PCI033	7	39	40	0
1	6	0	4122	PCI033	4	29	59	0
3	6	0	4122	PCI033	7	50	49	0
2	6	1322	3190	PCI033	4	27	59	0
4	6	0	4122	PCI033	7	50	50	0
1	2	0	4122	PCI033	4	45	49	0
3	2	0	3190	PCI033	7	26	48	0
2	2	0	3190	PCI033	4	45	50	0
4	2	0	3190	PCI033	7	26	47	0
1	6	2682	3190	PCI033	4	31	37	0
3	6	0	3190	PCI033	7	32	59	0
2	6	0	3190	PCI033	4	33	37	0
4	6	0	3190	PCI033	7	30	59	0
1	2	0	3190	PCI033	5	32	47	0
3	2	0	3190	PCI033	9	34	51	0
2	2	0	3190	PCI033	5	37	47	0
4	2	0	3190	PCI033	9	29	51	0
1	2	0	3190	PCI033	4	23	47	0
3	2	0	3190	PCI033	7	42	54	0
2	2	0	3190	PCI033	4	24	44	0
4	2	0	3190	PCI033	7	40	54	0
1	2	0	3190	PCI033	4	20	54	0
3	2	0	4122	PCI033	7	42	59	0
2	2	0	3190	PCI033	4	19	50	0
4	2	0	4122	PCI033	7	40	59	0
1	2	0	3190	PCI033	4	45	56	0
3	2	0	4122	PCI033	7	38	37	0
2	2	0	3190	PCI033	4	37	60	0
4	2	0	3190	PCI033	7	42	38	0
1	2	0	3190	PCI033	4	37	38	0
3	2	0	4122	PCI033	7	24	56	0
2	2	0	3190	PCI033	4	40	39	0
4	2	0	3190	PCI033	7	22	54	0
1	2	0	3190	PCI033	5	43	48	0
3	2	0	4122	PCI033	9	46	45	0
2	2	0	3190	PCI033	5	43	49	0
4	2	0	3190	PCI033	9	42	45	0
1	6	0	3190	PCI033	4	48	35	0
3	6	1406	3190	PCI033	9	27	50	0
2	6	0	4122	PCI033	4	40	62	0
4	6	1406	3190	PCI033	9	30	50	0
1	2	0	3190	PCI033	4	38	54	0
3	2	0	3190	PCI033	7	37	55	0
2	2	0	3190	PCI033	4	25	52	0
4	2	0	3190	PCI033	7	35	55	0
1	2	0	3190	PCI033	5	30	48	0
3	2	0	3190	PCI033	9	28	50	0
2	2	0	4122	PCI033	5	32	48	0
4	2	0	3190	PCI033	9	32	50	0
1	2	0	3190	PCI033	5	36	51	0
3	2	0	3190	PCI033	9	26	51	0
2	2	0	3190	PCI033	5	34	49	0
4	2	0	3190	PCI033	9	24	50	0
1	2	0	3190	PCI033	4	22	48	0
3	2	0	3190	PCI033	7	47	52	0
2	2	0	3190	PCI033	4	23	43	0
4	2	0	4122	PCI033	7	46	54	0
1	2	0	4122	PCI033	4	26	50	0
3	2	0	3190	PCI033	7	40	51	0
2	2	0	4122	PCI033	4	26	49	0
4	2	0	4122	PCI033	7	39	52	0
1	6	0	3190	PCI033	4	27	44	0
3	6	0	3190	PCI033	7	41	52	0
2	6	770	3190	PCI033	4	28	44	0
4	6	0	4122	PCI033	7	40	52	0
1	6	0	3190	PCI033	4	27	42	0
3	6	0	4122	PCI033	7	45	48	0
2	6	2682	3190	PCI033	4	31	41	0
4	6	0	3190	PCI033	7	45	52	0
1	6	0	4122	PCI033	4	45	38	0
3	6	0	3190	PCI033	7	19	50	0
2	6	0	3190	PCI033	4	47	39	0
4	6	1781	3190	PCI033	7	19	47	0
1	2	0	3190	PCI033	4	35	37	0
3	2	0	3190	PCI033	7	27	58	0
2	2	0	4122	PCI033	4	37	37	0
4	2	0	3190	PCI033	7	24	57	0
1	2	0	4122	PCI033	4	47	42	0
3	2	0	3190	PCI033	7	22	45	0
2	2	0	3190	PCI033	4	48	44	0
4	2	0	4122	PCI033	7	22	43	0
1	2	0	3190	PCI033	4	19	52	0
3	2	0	4122	PCI033	7	51	46	0
2	2	0	3190	PCI033	4	18	50	0
4	2	0	4122	PCI033	7	51	50	0
1	6	2669	4122	PCI033	4	41	57	0
3	6	0	3190	PCI033	7	36	36	0
2	6	0	3190	PCI033	4	37	61	0
4	6	0	3190	PCI033	7	38	36	0
1	6	1781	3190	PCI033	4	44	35	0
3	6	0	3190	PCI033	7	31	33	0
2	6	0	3190	PCI033	4	46	36	0
4	6	0	4122	PCI033	7	34	33	0
1	2	0	3190	PCI033	4	49	46	0
3	2	0	3190	PCI033	7	25	41	0
2	2	0	4122	PCI033	4	49	48	0
4	2	0	3190	PCI033	7	27	40	0
1	6	770	3190	PCI033	5	34	45	0
3	6	0	3190	PCI033	9	24	54	0
2	6	0	3190	PCI033	5	40	45	0
4	6	3004	3190	PCI033	9	27	55	0
1	2	0	3190	PCI033	4	19	40	0
3	2	0	4122	PCI033	7	51	56	0
2	2	0	3190	PCI033	4	24	36	0
4	2	0	4122	PCI033	7	48	59	0
1	2	0	3190	PCI033	4	24	50	0
3	2	0	3190	PCI033	7	31	53	0
2	2	0	3190	PCI033	4	24	48	0
4	2	0	4122	PCI033	7	26	50	0
1	2	0	4122	PCI033	4	36	62	0
3	2	0	4122	PCI033	7	49	42	0
2	2	0	4122	PCI033	4	32	61	0
4	2	0	4122	PCI033	7	50	44	0
1	6	0	3190	PCI033	5	28	47	0
3	6	0	3190	PCI033	9	41	53	0
2	6	0	3190	PCI033	5	30	46	0
4	6	2398	3190	PCI033	9	40	53	0
1	2	0	3190	PCI033	4	25	42	0
3	2	0	4122	PCI033	7	44	55	0
2	2	0	3190	PCI033	4	27	41	0
4	2	0	4122	PCI033	7	37	58	0
1	2	0	4122	PCI033	4	33	39	0
3	2	0	4122	PCI033	7	26	55	0
2	2	0	3190	PCI033	4	35	39	0
4	2	0	3190	PCI033	7	24	55	0
1	2	0	3190	PCI033	4	24	42	0
3	2	0	3190	PCI033	7	23	49	0
2	2	0	3190	PCI033	4	26	42	0
4	2	0	3190	PCI033	7	23	48	0
1	2	0	3190	PCI033	4	19	43	0
3	2	0	4122	PCI033	7	44	59	0
2	2	0	4122	PCI033	4	21	40	0
4	2	0	3190	PCI033	7	42	60	0
1	6	0	4122	PCI033	4	45	45	0
3	6	0	3190	PCI033	7	32	53	0
2	6	0	4122	PCI033	4	45	46	0
4	6	2398	3190	PCI033	7	30	53	0
1	6	0	3190	PCI033	4	44	38	0
3	6	1782	4122	PCI033	7	20	52	0
2	6	0	3190	PCI033	4	46	39	0
4	6	0	3190	PCI033	7	20	51	0
1	2	0	3190	PCI033	4	18	44	0
3	2	0	4122	PCI033	7	44	60	0
2	2	0	3190	PCI033	4	19	42	0
4	2	0	4122	PCI033	7	42	61	0
1	6	0	3190	PCI033	4	45	39	0
3	6	2398	4122	PCI033	7	21	52	0
2	6	0	4122	PCI033	4	47	40	0
4	6	0	3190	PCI033	7	20	49	0
1	6	0	3190	PCI033	4	29	40	0
3	6	0	4122	PCI033	7	24	43	0
2	6	2669	3190	PCI033	4	31	40	0
4	6	0	3190	PCI033	7	26	43	0
1	2	0	3190	PCI033	4	48	37	0
3	2	0	4122	PCI033	7	54	45	0
2	2	0	4122	PCI033	4	51	40	0
4	2	0	3190	PCI033	7	54	48	0
1	6	0	4122	PCI033	4	49	51	0
3	6	3004	3190	PCI033	7	39	39	0
2	6	0	3190	PCI033	4	46	54	0
4	6	0	3190	PCI033	7	41	40	0
1	2	0	3190	PCI033	4	43	35	0
3	2	0	4122	PCI033	7	25	60	0
2	2	0	4122	PCI033	4	45	36	0
4	2	0	3190	PCI033	7	23	59	0
1	2	0	3190	PCI033	4	26	61	0
3	2	0	3190	PCI033	7	52	43	0
2	2	0	3190	PCI033	4	17	53	0
4	2	0	4122	PCI033	7	53	46	0
1	2	0	3190	PCI033	4	47	47	0
3	2	0	4122	PCI033	7	46	46	0
2	2	0	4122	PCI033	4	47	49	0
4	2	0	3190	PCI033	7	46	49	0
1	6	3004	3190	PCI033	4	39	35	0
3	6	0	4122	PCI033	7	35	63	0
2	6	0	3190	PCI033	4	41	36	0
4	6	0	3190	PCI033	7	31	61	0
1	6	870	4122	PCI033	4	40	54	0
3	6	870	3190	PCI033	7	38	40	0
2	6	870	3190	PCI033	4	33	57	0
4	6	870	4122	PCI033	7	42	41	0
1	2	0	3190	PCI033	4	48	49	0
3	2	0	3190	PCI033	7	22	47	0
2	2	0	4122	PCI033	4	48	52	0
4	2	0	3190	PCI033	7	23	45	0
1	2	0	3190	PCI033	4	36	53	0
3	2	0	3190	PCI033	7	40	50	0
2	2	0	4122	PCI033	4	29	51	0
4	2	0	4122	PCI033	7	39	51	0
1	6	0	3190	PCI033	4	50	44	0
3	6	0	3190	PCI033	7	20	46	0
2	6	0	4122	PCI033	4	51	47	0
4	6	1322	3190	PCI033	7	20	43	0
1	2	0	4122	PCI033	4	43	41	0
3	2	0	3190	PCI033	7	23	47	0
2	2	0	4122	PCI033	4	44	42	0
4	2	0	4122	PCI033	7	25	43	0
1	2	0	3190	PCI033	4	37	36	0
3	2	0	3190	PCI033	7	25	58	0
2	2	0	4122	PCI033	4	40	37	0
4	2	0	3190	PCI033	7	23	57	0
1	6	0	4122	PCI033	4	48	40	0
3	6	0	3190	PCI033	7	19	49	0
2	6	2682	3190	PCI033	4	49	42	0
4	6	0	3190	PCI033	7	19	48	0
1	8	0	0	PCI033	4	23	61	0
3	8	0	0	PCI033	9	46	46	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI033	9	42	44	0
1	2	0	3190	PCI033	4	33	36	0
3	2	0	4122	PCI033	7	29	59	0
2	2	0	3190	PCI033	4	35	36	0
4	2	0	4122	PCI033	7	27	59	0
1	6	0	3190	PCI033	4	17	45	0
3	6	0	4122	PCI033	7	42	35	0
2	6	1406	3190	PCI033	4	18	41	0
4	6	0	4122	PCI033	7	51	42	0
1	6	3166	4122	PCI033	4	52	56	0
3	6	0	4122	PCI033	7	17	44	0
2	6	0	3190	PCI033	4	49	59	0
4	6	0	3190	PCI033	7	19	40	0
1	2	0	4122	PCI033	4	35	41	0
3	2	0	4122	PCI033	7	43	54	0
2	2	0	3190	PCI033	4	40	42	0
4	2	0	4122	PCI033	7	41	54	0
1	2	0	3190	PCI033	4	26	35	0
3	2	0	3190	PCI033	9	44	44	0
2	2	0	3190	PCI033	4	29	33	0
4	2	0	4122	PCI033	9	46	44	0
1	2	0	4122	PCI033	4	53	41	0
3	2	0	3190	PCI033	9	43	48	0
2	2	0	4122	PCI033	4	55	46	0
4	2	0	3190	PCI033	9	45	48	0
1	2	0	4122	PCI033	4	47	51	0
3	2	0	4122	PCI033	7	46	51	0
2	2	0	3190	PCI033	4	46	52	0
4	2	0	3190	PCI033	7	45	54	0
1	2	0	4122	PCI033	4	42	36	0
3	2	0	3190	PCI033	7	19	54	0
2	2	0	4122	PCI033	4	44	37	0
4	2	0	4122	PCI033	7	19	53	0
1	6	870	4122	PCI033	4	44	41	0
3	6	870	3190	PCI033	7	29	56	0
2	6	870	4122	PCI033	4	46	42	0
4	6	870	3190	PCI033	7	25	55	0
1	2	0	3190	PCI033	4	30	39	0
3	2	0	4122	PCI033	7	41	57	0
2	2	0	3190	PCI033	4	32	39	0
4	2	0	3190	PCI033	7	39	58	0
1	2	0	3190	PCI033	4	47	53	0
3	2	0	3190	PCI033	7	47	45	0
2	2	0	4122	PCI033	4	45	53	0
4	2	0	3190	PCI033	7	47	47	0
1	2	0	3190	PCI033	4	32	53	0
3	2	0	3190	PCI033	7	42	51	0
2	2	0	3190	PCI033	4	29	52	0
4	2	0	4122	PCI033	7	41	51	0
1	6	1406	4122	PCI033	4	46	44	0
3	6	0	3190	PCI033	7	42	42	0
2	6	0	4122	PCI033	4	47	45	0
4	6	0	3190	PCI033	7	45	44	0
1	2	0	3190	PCI033	4	28	45	0
3	2	0	3190	PCI033	7	32	51	0
2	2	0	3190	PCI033	4	29	44	0
4	2	0	4122	PCI033	7	31	51	0
1	2	0	4122	PCI033	4	51	49	0
3	2	0	3091	PCI033	7	22	40	0
2	2	0	3190	PCI033	4	50	53	0
4	2	0	4122	PCI033	7	25	39	0
1	8	0	0	PCI033	4	45	47	0
3	8	0	0	PCI033	7	27	51	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI033	7	26	49	0
1	6	2669	3190	PCI033	4	37	34	0
3	6	0	4122	PCI033	7	42	62	0
2	6	0	3190	PCI033	4	41	35	0
4	6	0	4122	PCI033	7	40	62	0
1	6	770	3190	PCI033	4	48	38	0
3	6	0	4122	PCI033	7	29	61	0
2	6	0	3190	PCI033	4	50	40	0
4	6	0	3190	PCI033	7	26	60	0
1	6	0	4122	PCI033	4	46	59	0
3	6	0	3190	PCI033	7	24	36	0
2	6	0	3190	PCI033	4	44	59	0
4	6	1636	3190	PCI033	7	26	36	0
1	2	0	4122	PCI033	4	44	43	0
